OBJECTID;NAME;ITEM_NUMBER;TYPE_STATION;CLASS_STATION;TYPE_DISTRIBUTIE;YEAR_OF_CONSTRUCTION;EIGENAAR;STATUS_KAST;POSITIONDETERMINATION;ROAD;HOUSE_NUMBER;ADDRESS;LEVERANCIER;DATE_MODIFIED;BEHEERDER_OMS;FABRIKAAT;NAAM;NADERE_ADRES_AAND;POSTCODE;TOEGANGS_AANDUIDING_TEKST;WOONPLAATS;X;Y;LONG;LAT
620;D631 Station;D631;Station;Station 10/0                                                                                                                                                                                                                                                         ,4 kV/OV;Niet van toepassing;1965-07-01;Onbekend;In bedrijf;;HELIOTROOPLN;50-120;;Inpandig;2015-12-17;Stedin;Inpandig;FLAT WIJNDALE;Openbare weg;2555MC;20;S GRAVENHAGE;75585.0520000011;453416.256999999;4.229093906502713;52.063342033177314
617;D613 Station;D613;Station;Station 10/0                                                                                                                                                                                                                                                         ,4 kV/OV;Zelfbouw;1966-07-01;Onbekend;In bedrijf;;ERICALN;3-49b;;ENECO;2015-12-17;Stedin;ENECO;FLAT OCKENRODE;Openbare weg;2555LD;20;S GRAVENHAGE;75471.4475000016;453414.419500001;4.227437962791187;52.06330922399029
615;D610 Station;D610;Station;Station 10/0                                                                                                                                                                                                                                                         ,4 kV/OV;Zelfbouw;1958-07-01;Onbekend;In bedrijf;;ERICALN;105-207;;ENECO;2015-12-17;Stedin;ENECO;FLAT ZEEZICHT;Openbare weg;2555LG;20;S GRAVENHAGE;75391.3995000012;453600.42799999897;4.226227484275294;52.06496930445327
90285;A250;A250;Kast;OV Kast;;2018-04-26;Gemeente Den Haag;In bedrijf;;Kompasstraat;53;;;2018-05-17;Gemeente Den Haag;;;;;;;78524.3995999992;457903.979600001;4.270944397315264;52.10408517066878
75245;A152;A152;Kast;OV Kast;;;Gemeente Den Haag;In bedrijf;;;;;;2018-05-17;Gemeente Den Haag;;;;;;;78730.3821999989;457847.803100001;4.273963006161879;52.103608762497686
847;Z235;Z235;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;HOUTZAGERSSNGL;74;;Onbekend;2014-01-21;Gemeente Den Haag;Onbekend;;Achter;2512XH;;S GRAVENHAGE;80680.9200000018;454236.107999999;4.303215393284192;52.07141687005745
303;Z103;Z103;Station;Station 10/0                                                                                                                                                                                                                                                                 ,4 kV;Niet van toepassing;1938-07-01;Combi;In bedrijf;;VAILLANTPLN;;;Inpandig;2014-01-21;Combi;Inpandig;BRUGSTATION;Openbare weg;2526HX;10;S GRAVENHAGE;80530.5410000011;454174.728;4.301035794453325;52.07084506592393
36237;A107;A107;Kast;OV Kast;Kast;2004-10-01;Gemeente Den Haag;In bedrijf;;Kompastraat;51;;Kunststof;2018-05-23;Gemeente Den Haag;;;;;Thv Vuurbaakstraat;Den Haag;78508.38679999861;457917.910799999;4.270707585252306;52.10420815179853
98925;W118;W118;Kast;OV Kast;;2011-11-02;Gemeente Den Haag;In bedrijf;;TALINNHOF;1;;;2018-12-04;Gemeente Den Haag;;;Openbare weg;2548TW;;S GRAVENHAGE;79993.3949000016;448893.134100001;4.294361836713323;52.02330818919308
644;H248;N26;Station;Station 10/0                                                                                                                                                                                                                                                                  ,4 kV/OV;Zelfbouw;1960-07-01;Stedin;In bedrijf;;DE DREEF;1;;ENECO;2015-12-01;Stedin;ENECO;;Openbare weg;2542NA;10;S GRAVENHAGE;77488.6469999999;450127.728;4.257594750625014;52.03405873152932
18926;H274;;Station;;;;Gemeente Den Haag;In bedrijf;;;;;;2015-12-01;Gemeente Den Haag;;;;;;;80199.3979999982;452411.197999999;4.296593076013278;52.05495205861257
103406;H249;H249;Kast;OV Kast;;2018-05-08;Gemeente Den Haag;In bedrijf;;RIDDERSDREEF;2;;;2019-01-22;Gemeente Den Haag;;;Achter;2542XX;;S GRAVENHAGE;77414.8759999983;450101.375999998;4.256525830606135;52.03381159704927
915;H305;H305;Kast;OV Kast;Onbekend;2008-01-31;Gemeente Den Haag;In bedrijf;;Wapserveenstraat;365;;Kunststof;2015-12-01;Stedin;ENECO;;Nabij;2545LR;;S GRAVENHAGE;78642.27650000161;451549.511500001;4.2740865038858145;52.04699596544371
672;L105;L105;Kast;Onbekend;Onbekend;Stedin;In bedrijf;;WESTVLIETWG;74;;Onbekend;2015-12-01;Stedin;Onbekend;;Binnen straal van 30 m;2495AB;voor nummer 100;cilinderslot;S GRAVENHAGE;84782.8585000001;453321.888;4.363223225329846;52.06373608001729
103085;D252;D252;Kast;OV Kast;;2018-12-05;Gemeente Den Haag;In bedrijf;;STRAUSSLN;114;;;2019-01-21;Gemeente Den Haag;;;Openbare weg;2551NR;;S GRAVENHAGE;76419.878800001;453064.5266;4.241346792215042;52.060300210977
5485;Z217;;Station;Onbekend;;2011-05-09;Gemeente Den Haag;In bedrijf;;;;;;2012-04-26;Gemeente Den Haag;;;;;;;81146.1092000008;454951.751400001;4.309844431177739;52.07791040609542
793;Z309;Z309;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;SMIDSWATER;1;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2514BV;;S GRAVENHAGE;81540.1099999994;455503.906;4.315472145770466;52.082924893121884
798;Z304;Z304;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;FLUWELEN BURGWAL;1;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2511CH;;S GRAVENHAGE;81729.0984999985;455192.72349999804;4.318295737917713;52.08015340969954
843;Z323;Z323;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;A PAULOWNAPLN;4;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2518BK;;S GRAVENHAGE;80448.0474999994;455701.612;4.29949919335057;52.084555659321104
852;Z322;Z322;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;PLEIN 1813;3;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2514JN;;S GRAVENHAGE;80826.7259999998;455919.984499998;4.304975633574585;52.08656897344656
854;Z300;Z300;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;J HENDRIKSTR;27;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2512GK;;S GRAVENHAGE;80939.23499999939;454724.6505;4.306876413572466;52.07584187986418
6125;E156;;Station;Onbekend;;;Gemeente Den Haag;In bedrijf;Vermoedelijke ligging;;;;;2012-06-08;Gemeente Den Haag;;;;;;;81536.6050999984;452327.301899999;4.316104618908027;52.05437698880948
82605;Z241;Z241;Kast;OV Kast;;2017-05-22;Gemeente Den Haag;In bedrijf;;WOUWERMANSTR;;;;2017-11-09;Gemeente Den Haag;;;Openbare weg;2525KM;;S GRAVENHAGE;80996.4459999986;453176.09;4.308046512301505;52.061932986219865
103405;W103;W103;Kast;OV Kast;;2018-11-07;Gemeente Den Haag;In bedrijf;;J.J. SLAUERHOFFPLANTSN;TO 8;;;2019-01-22;Gemeente Den Haag;;;Openbare weg;2548ED;;S GRAVENHAGE;78775.3990999982;449914.896699999;4.276391214474109;52.032324456962876
105005;R151;R151;Kast;OV Kast;;2019-02-22;Gemeente Den Haag;In bedrijf;;;;;;2019-02-27;Gemeente Den Haag;;;;;;;83813.16869999841;456358.315400001;4.348450934190825;52.09090022949143
7086;L101;;Station;;;2010-02-12;Gemeente Den Haag;In bedrijf;Vermoedelijke ligging;;;;;2012-07-19;Gemeente Den Haag;;;;;;;84851.3187999986;453452.912300002;4.364194515113652;52.064922254718674
5177;Y523;;Station;;;;Gemeente Den Haag;In bedrijf;;;;;;2015-12-09;Gemeente Den Haag;;;;;;;86189.5109999999;450167.388999999;4.384368691025976;52.0355632126312
7406;B129;;Station;;;2010-02-26;Gemeente Den Haag;In bedrijf;;;;;;2012-07-26;Gemeente Den Haag;;;;;;;82882.16840000081;455715.390799999;4.335003988691547;52.08500189167492
150;E113;E113;Station;Station 10/0,4 kV/OV;Niet van toepassing;2009-11-30;Gemeente Den Haag;In bedrijf;;;;;Inpandig;2012-08-06;Gemeente Den Haag;Inpandig;VERZ.TEHUIS MOLENHOF;Openbare weg;;;;82749.9990000017;453235.70450000104;4.333600897895483;52.062700182522235
1005;D106;;Station;;;;Onbekend;;;;;;;2015-12-09;Onbekend;;;;;;;78128.5799000003;455144.65700000204;4.2657900465199985;52.07923333224507
899;A051;A051;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;G DEYNOOTWG;123;;Onbekend;2012-08-06;Stedin;Onbekend;;Achter;2586HL;;S GRAVENHAGE;79609.63599999991;459128.851;4.286510914477423;52.11524157935899
106605;B123;B123;Kast;OV Kast;;;Gemeente Den Haag;In bedrijf;;IJSCLUBPAD;;;;2019-04-16;Gemeente Den Haag;;;;;;S GRAVENHAGE;84109.1352000013;455486.401000001;4.352950212640327;52.08310245540923
432;A215;A215;Station;Station 10 kV;Zelfbouw;1963-11-30;Onbekend;In bedrijf;;;;;ENECO;2012-08-06;Stedin;ENECO;FLAT;Openbare weg;;;;79589.118999999;458278.09;4.286399771381858;52.10759329482518
7725;L421;;Station;;;2009-11-30;Gemeente Den Haag;In bedrijf;;;;;;2012-08-09;Gemeente Den Haag;;;;;Lokatie controleren;;87636.98999999839;452723.098999999;4.4049573012636225;52.058709159821916
851;Z327;Z327;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;;SCHEVENINGSEVEER;1;;Onbekend;2019-04-16;Gemeente Den Haag;Onbekend;;Achter;2514HB;;S GRAVENHAGE;80780.02199999991;455626.6655;4.304358139969454;52.083926736288106
406;A118;A118;Station;Station 10/0,4 kV/OV;Niet van toepassing;1934-07-01;Combi;In bedrijf;;KOPPELSTOKSTR;;;Inpandig;2012-08-22;Combi;Inpandig;NAAST 5;Openbare weg;2583CB;10;S GRAVENHAGE;78416.2410000004;457094.697500002;4.269547822995021;52.09679750103323
514;A120;A120;Station;Station 10 kV;Niet van toepassing;1972-07-01;Combi;In bedrijf;;DR LELYKD;25;;Inpandig;2012-08-22;Combi;Inpandig;OUDE VISAFSLAG;Openbare weg;2583CL;20;S GRAVENHAGE;78149.5009999983;456900.868000001;4.265699455355511;52.095018656531586
264;Z518;Z518;Station;Station 10/0,4 kV/OV;Zelfbouw;1972-07-01;Gemeente Den Haag;In bedrijf;;NASSAUPLN;19;;ENECO;2012-03-15;Gemeente Den Haag;ENECO;;Openbare weg;2585EB;10;S GRAVENHAGE;80830.5159999989;456374.620999999;4.304932043393896;52.09065517426686
265;Z525;Z525;Station;Station 10/0,4 kV/OV;Zelfbouw;1967-07-01;Gemeente Den Haag;In bedrijf;;LN C V CATTENB;42;;ENECO;2012-03-15;Gemeente Den Haag;ENECO;BUR.VOORL. VOEDING;Openbare weg;2585GB;10;S GRAVENHAGE;80844.2989999987;456467.425500002;4.305112945933241;52.091491028976726
495;D107;D107;Station;Station 10/0,4 kV/OV;Zelfbouw;1936-07-01;Combi;In bedrijf;;ANEMOONSTRAAT;;;ENECO;2012-08-22;Combi;ENECO;;Openbare weg;2565CN;10;S GRAVENHAGE;77703.625500001;454926.933499999;4.25964120804739;52.07721757763779
613;L110 Station;L110;Station;Station 10/0,4 kV/OV;Zelfbouw;1972-07-01;Gemeente Den Haag;In bedrijf;;DUINLN;;;ENECO;2015-12-09;Gemeente Den Haag;ENECO;BIJ KIJKDUINLAAN;Openbare weg;2554ES;10;S GRAVENHAGE;75250.9219999984;453805.287;4.224131376694168;52.066790076528015
63086;L116;L116;Kast;OV Kast;Kast;2009-10-23;Gemeente Den Haag;In bedrijf;GPS ingemeten;Westvlietweg;10;;Kunststof;2016-11-10;Gemeente Den Haag;;;;;Kruizing Westvlietweg\Schrepelpad.;Den Haag;85741.46599999821;454277.71009999904;4.377006641739094;52.07244664664024
64381;Z510;Z510;Kast;OV Kast;;2014-12-01;Gemeente Den Haag;In bedrijf;;V HOYTEMASTR;39C;;;2016-11-22;Gemeente Den Haag;;;Openbare weg;2596EN;Achterkant pand, bij doorsteek plantsoen.;S GRAVENHAGE;82207.3145999983;456550.7788;4.32498116497138;52.09242101926442
5174;Y407;Y407;Station;;;;Gemeente Den Haag;In bedrijf;;;;;;2017-01-25;Gemeente Den Haag;;;;;;;85108.1950000003;450420.710000001;4.3685603280365335;52.0377045461008
75566;E160;E160;Kast;OV Kast;;2016-08-01;Gemeente Den Haag;In bedrijf;;LINNAEUSSTRAAT;83;;;2017-04-20;Gemeente Den Haag;;;Achter;2522GD;;S GRAVENHAGE;82463.65590000151;452818.341400001;4.3295145590816135;52.058911998507014
75565;R148;R148;Kast;OV Kast;;2016-03-01;Gemeente Den Haag;In bedrijf;;BEZUIDENHOUTSEWEG;;;;2017-04-20;Gemeente Den Haag;;;;;;;84809.3907000013;457426.780499999;4.362765491015857;52.10062957811009
453;Z424;Z424;Station;Station 10/0,4 kV/OV;Onbekend;1970-07-01;Gemeente Den Haag;In bedrijf;;SWEELINCKPLN;54;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Openbare weg;2517GP;20;S GRAVENHAGE;79341.77749999991;455566.225000002;4.283391719241765;52.08318891548697
830;Z402;Z402;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;KONINGSPLN;32;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2518JG;;S GRAVENHAGE;79624.83700000121;455119.179499999;4.287619442556761;52.07921006048033
831;Z406;Z406;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;W PYRMONTKD;877;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2518JT;;S GRAVENHAGE;79630.0095000006;455444.826000001;4.287622944563742;52.08213725001522
921;Z412;Z412;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;GRT HERTOGINNELN;210;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2517EX;;S GRAVENHAGE;78863.7034999989;455438.587000001;4.276446621482153;52.08197634392595
925;Z405;Z405;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;GRT HERTOGINNELN;131;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2517EP;;S GRAVENHAGE;78994.6739999987;455632.495999999;4.278313810390986;52.08373693291602
966;Z435;Z435;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;VALKENBOSKD;394;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2563HH;;S GRAVENHAGE;78417.15549999851;454542.508499999;4.270134208056184;52.07386201477214
970;Z434;Z434;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;LN V MEERDERVOORT;442;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2563BG;;S GRAVENHAGE;78509.8304999992;454826.241500001;4.271422162711245;52.07642463432653
974;Z401;Z401;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;LN V MEERDERVOORT;224;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2563AG;;S GRAVENHAGE;79271.8170000017;455240.7905;4.282443456359725;52.080254775817956
16;Z511;Z511;Station;Station 10/0,4 kV/OV;Zelfbouw;1968-07-01;Gemeente Den Haag;In bedrijf;;J ISRAELSPLN;;;ENECO;2012-03-15;Gemeente Den Haag;ENECO;;Openbare weg;2596AS;10;S GRAVENHAGE;81836.8055000007;456521.754500002;4.319581660589089;52.092111338227916
261;Z520;Z520;Station;Station 10/0,4 kV/OV;Niet van toepassing;1978-07-01;Gemeente Den Haag;In bedrijf;;BONISTR;2;;Inpandig;2012-03-15;Gemeente Den Haag;Inpandig;COUPERUS DUIN FLAT;Openbare weg;2585TA;10;S GRAVENHAGE;80486.68899999931;456319.416999999;4.299927890682417;52.09011289822981
709;L400;L400;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;VEENWG;110;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Naast;2493ZB;trafostation 5403;S GRAVENHAGE;87059.8559999988;452378.91050000105;4.396611545570736;52.055545479621166
36;R126;R126;Station;Station 10/0,4 kV/OV;Zelfbouw;1985-07-01;Gemeente Den Haag;In bedrijf;;MARGARETHALAND;57;;ENECO;2012-03-15;Gemeente Den Haag;ENECO;FLAT;Openbare weg;2591TW;20;S GRAVENHAGE;85116.3814999983;456434.1765;4.367448852119581;52.09174803644686
